"","StreetNumber","StreetName","StreetNamePostType","Directional","strLocation","dtTime","join_STREET_ID","Latitude","Longitude"
"3242","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:23:00.0",12576599,43.00714893,-76.14310126
"3243","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:24:00.0",12576599,43.00714571,-76.14307611
"3244","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:25:00.0",12576599,43.00712337,-76.14309713
"3245","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:26:00.0",12576599,43.00716338,-76.14315076
"3246","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:28:00.0",12576599,43.00713868,-76.14309021
"3247","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:29:00.0",12576599,43.0071287,-76.14310198
"3248","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:29:00.0",13002116,43.00711963,-76.14304072
"3249","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:31:00.0",13002116,43.00708468,-76.14308967
"3250","4210","SALINA ","ST","S ","4210-24 SALINA ST S & FLORENCE AV","2016-05-16 11:34:00.0",13002116,43.00705972,-76.1431009
"3251","4300","SALINA ","ST","S ","4300-08 SALINA ST S & FLORENCE ST","2016-05-16 11:35:00.0",12576630,43.00697741,-76.1431442
"3252","102","CORDOVA ","ST","","102 CORDOVA ST & STEVENS AVE","2016-05-16 11:40:00.0",12576638,43.00583122,-76.14055445
"3253","301","GLEN ","AVE","E ","301 GLEN AVE E & STEVENS ST","2016-05-16 11:42:00.0",12576635,43.00550959,-76.14050872
"3254","239","GLEN ","AVE","E ","239 GLEN AVE E & STEVENS AVE","2016-05-16 11:42:00.0",12576635,43.00552857,-76.14055813
"3255","239","GLEN ","AVE","E ","239 GLEN AVE E & STEVENS AVE","2016-05-16 11:43:00.0",12576635,43.00552667,-76.14063422
"3256","132","GLEN ","AVE","E ","132 GLEN AVE E & RANDOLPH ST","2016-05-16 12:59:00.0",12576632,43.00524892,-76.14186042
"3257","132","GLEN ","AVE","E ","132 GLEN AVE E & RANDOLPH ST","2016-05-16 12:59:00.0",12576632,43.0052572,-76.14187542
"3258","132","GLEN ","AVE","E ","132 GLEN AVE E & RANDOLPH ST","2016-05-16 13:00:00.0",12576632,43.00523013,-76.14189545
"3259","132","GLEN ","AVE","E ","132 GLEN AVE E & RANDOLPH ST","2016-05-16 13:01:00.0",12576632,43.00502569,-76.14184614
"3260","220","RANDOLPH ","ST","","220 RANDOLPH ST","2016-05-16 13:03:00.0",12576632,43.00482973,-76.14181497
"3261","627","WATER ","ST","E ","627 WATER ST E & ALMOND ST &","2016-05-16 15:09:00.0",13001854,43.0505244,-76.14246966
"3262","627","WATER ","ST","E ","627 WATER ST E & ALMOND ST &","2016-05-16 15:10:00.0",12577994,43.05051094,-76.14247244
"3263","696","ADAMS ","ST"," E","696 E ADAMS ST SYRACUSE 13210","2016-05-16 15:18:00.0",13001883,43.04267274,-76.14220843
"3264","702","ADAMS ","ST"," E","702 E ADAMS ST SYRACUSE 13210","2016-05-16 15:20:00.0",12577738,43.04269263,-76.14207018
"3265","132","GLEN ","AVE","E ","132 GLEN AVE E & RANDOLPH ST","2016-05-16 15:37:00.0",12576632,43.0052432,-76.14182422
"3266","220","RANDOLPH ","ST","","220 RANDOLPH ST","2016-05-16 15:39:00.0",12576632,43.00482763,-76.14179565
"3267","222","RANDOLPH ","ST","","222 RANDOLPH ST","2016-05-16 15:40:00.0",12576632,43.0047957,-76.14175163
"3268","127","CLARENCE ","AVE","","127 CLARENCE AVE & RANDOLPH S","2016-05-16 15:44:00.0",12576618,43.00426792,-76.14168947
"3269","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:46:00.0",12576618,43.00408989,-76.14181317
"3270","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:46:00.0",12576618,43.00399561,-76.14166423
"3271","204","CLARENCE ","AVE","","204 CLARENCE AVE & RANDOLPH S","2016-05-16 15:47:00.0",12576618,43.0040171,-76.14161293
"3272","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:48:00.0",12576618,43.0039652,-76.14172271
"3273","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:49:00.0",12576618,43.00393412,-76.14176223
"3274","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:51:00.0",12576618,43.00394069,-76.1417131
"3275","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:53:00.0",12576618,43.00390542,-76.14169791
"3276","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:54:00.0",12576618,43.00382021,-76.14171471
"3277","124","CLARENCE ","AVE","","124-26 CLARENCE AVE & RANDOLPH S","2016-05-16 15:55:00.0",12576618,43.00381443,-76.14170375
"3278","320","RANDOLPH ","ST","","320 RANDOLPH ST","2016-05-16 15:56:00.0",12576618,43.0037557,-76.14168273
"3279","320","RANDOLPH ","ST","","320 RANDOLPH ST","2016-05-16 15:57:00.0",12576618,43.00367509,-76.14164267
"3280","320","RANDOLPH ","ST","","320 RANDOLPH ST","2016-05-16 15:58:00.0",12576618,43.00367023,-76.1416989
"3281","320","RANDOLPH ","ST","","320 RANDOLPH ST","2016-05-16 15:59:00.0",12576618,43.00367923,-76.14170645
"3282","319","RANDOLPH ","ST","","319 RANDOLPH ST","2016-05-16 16:00:00.0",12576618,43.00367962,-76.14161141
"3283","320","RANDOLPH ","ST","","320 RANDOLPH ST","2016-05-16 16:02:00.0",12576618,43.0036069,-76.1416177
"3284","326","RANDOLPH ","ST","","326 RANDOLPH ST","2016-05-16 16:09:00.0",12576618,43.00349588,-76.14166962
"3285","338","RANDOLPH ","ST","","338 RANDOLPH ST","2016-05-16 16:12:00.0",12576618,43.00323572,-76.14172145
"3286","326","RANDOLPH ","ST","","326 RANDOLPH ST","2016-05-16 16:13:00.0",12576618,43.00338511,-76.14164348
"3287","326","RANDOLPH ","ST","","326 RANDOLPH ST","2016-05-16 16:15:00.0",12576618,43.0034016,-76.14160512
"3288","326","RANDOLPH ","ST","","326 RANDOLPH ST","2016-05-16 16:16:00.0",12576618,43.0033972,-76.14161015
"3289","338","RANDOLPH ","ST","","338 RANDOLPH ST","2016-05-16 16:18:00.0",12576618,43.00332389,-76.14159515
"3290","326","RANDOLPH ","ST","","326 RANDOLPH ST","2016-05-16 16:21:00.0",12576618,43.00337237,-76.1416574
"3291","326","RANDOLPH ","ST","","326 RANDOLPH ST","2016-05-16 16:23:00.0",12576618,43.00338071,-76.14165947
"3292","338","RANDOLPH ","ST","","338 RANDOLPH ST","2016-05-16 16:25:00.0",12576618,43.00324722,-76.14164716
"3293","964","MEADOWBROOK ","DR","","964 MEADOWBROOK DR","2016-05-17 08:27:00.0",13001941,43.03414172,-76.11112977
"3294","234","SCOTT ","AVE","","234 SCOTT AVE & MEADOWBROOK D","2016-05-17 08:32:00.0",13001951,43.03920209,-76.1079889
"3295","116","BRADFORD ","PKWY","","116 BRADFORD PKWY & MEADOWBRO","2016-05-17 08:34:00.0",12578564,43.04035258,-76.10666874
"3296","335","RANDOLPH ","ST","","335 RANDOLPH ST","2016-05-17 08:57:00.0",12576618,43.00341941,-76.14147648
"3297","343","RANDOLPH ","ST","","343 RANDOLPH ST","2016-05-17 08:58:00.0",12576618,43.00321891,-76.14152014
"3298","346","RANDOLPH ","ST","","346 RANDOLPH ST","2016-05-17 08:59:00.0",12576618,43.00313672,-76.14154197
"3299","244","GLEN ","AVE","E ","244 GLEN AVE E & OTTO ST","2016-05-17 09:05:00.0",12576634,43.0050207,-76.14036742
"3300","244","GLEN ","AVE","E ","244 GLEN AVE E & OTTO ST","2016-05-17 09:06:00.0",12576634,43.00505388,-76.14036014
"3301","244","GLEN ","AVE","E ","244 GLEN AVE E & OTTO ST","2016-05-17 09:07:00.0",12576634,43.00505709,-76.14035727
"3302","244","GLEN ","AVE","E ","244 GLEN AVE E & OTTO ST","2016-05-17 09:10:00.0",12576634,43.00517173,-76.14034909
"3303","323","GLEN ","AVE","E ","323 GLEN AVE E","2016-05-17 09:18:00.0",12576645,43.00544087,-76.13958346
"3304","316","GLEN ","AVE","E ","316 GLEN AVE E & SENECA DR","2016-05-17 09:19:00.0",12576645,43.00540967,-76.13953468
"3305","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:19:00.0",12576645,43.00531212,-76.13957061
"3306","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:20:00.0",12576645,43.00527408,-76.13957726
"3307","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:20:00.0",12576645,43.00515761,-76.13955777
"3308","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:21:00.0",12576645,43.00512239,-76.13956927
"3309","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:22:00.0",12576645,43.00512811,-76.13958193
"3310","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:22:00.0",12576645,43.0051287,-76.13956226
"3311","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:23:00.0",12576645,43.00508889,-76.13963574
"3312","308","GLEN ","AVE","E ","308 GLEN AVE E & SENECA DR","2016-05-17 09:23:00.0",12576645,43.00506958,-76.13957295
"3313","117","SENECA ","DR","","117 SENECA DR","2016-05-17 09:24:00.0",12576645,43.00496322,-76.13958948
"3314","117","SENECA ","DR","","117 SENECA DR","2016-05-17 09:25:00.0",12576645,43.0048769,-76.13960143
"3315","401","CLARENCE ","AVE","","401 CLARENCE AVE & SENECA DR","2016-05-17 09:25:00.0",12576645,43.00474591,-76.13961643
"3316","401","CLARENCE ","AVE","","401 CLARENCE AVE & SENECA DR","2016-05-17 09:26:00.0",12576645,43.00470491,-76.13961912
"3317","401","CLARENCE ","AVE","","401 CLARENCE AVE & SENECA DR","2016-05-17 09:26:00.0",12576645,43.00463961,-76.13962128
"3318","401","CLARENCE ","AVE","","401 CLARENCE AVE & SENECA DR","2016-05-17 09:27:00.0",12576645,43.00454521,-76.13962469
"3319","311","CLARENCE ","AVE","","311 CLARENCE AVE & SENECA DR","2016-05-17 09:28:00.0",12576645,43.00449213,-76.13966521
"3320","311","CLARENCE ","AVE","","311 CLARENCE AVE & SENECA DR","2016-05-17 09:29:00.0",12576620,43.00431009,-76.13966673
"3321","306","CLARENCE ","AVE","","306 CLARENCE AVE & SENECA DR","2016-05-17 09:30:00.0",12576620,43.0040104,-76.13972171
"3322","306","CLARENCE ","AVE","","306 CLARENCE AVE & SENECA DR","2016-05-17 09:30:00.0",12576620,43.00399811,-76.1397306
"3323","306","CLARENCE ","AVE","","306 CLARENCE AVE & SENECA DR","2016-05-17 09:31:00.0",12576620,43.00393918,-76.13972468
"3324","254","SENECA ","DR","","254 SENECA DR","2016-05-17 09:34:00.0",12576620,43.00269912,-76.14007313
"3325","254","SENECA ","DR","","254 SENECA DR","2016-05-17 09:34:00.0",12576620,43.00267909,-76.1400681
"3326","254","SENECA ","DR","","254 SENECA DR","2016-05-17 09:35:00.0",12576620,43.00263238,-76.14005777
"3327","306","SENECA ","DR","","306 SENECA DR","2016-05-17 09:35:00.0",12576620,43.00238391,-76.14009065
"3328","306","SENECA ","DR","","306 SENECA DR","2016-05-17 09:36:00.0",12576620,43.00231592,-76.1400884
"3329","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:36:00.0",12576620,43.0022269,-76.14012577
"3330","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 09:37:00.0",12576620,43.00219287,-76.14014715
"3331","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:37:00.0",12576620,43.00214537,-76.14013745
"3332","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:38:00.0",12576620,43.00210812,-76.14011374
"3333","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 09:39:00.0",12576620,43.00214169,-76.14016889
"3334","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:40:00.0",12576620,43.00211167,-76.14010421
"3335","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:41:00.0",12576620,43.00209538,-76.14010547
"3336","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:41:00.0",12576620,43.00208421,-76.1400902
"3337","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:42:00.0",12576620,43.00207008,-76.14009092
"3338","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 09:43:00.0",12576620,43.0020306,-76.14013691
"3339","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 09:44:00.0",12576620,43.00205471,-76.14014769
"3340","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 09:45:00.0",12576620,43.0020191,-76.14015021
"3341","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 09:47:00.0",12576620,43.00201588,-76.14013116
"3342","205","ORLANDO ","AVE","","205 ORLANDO AVE & SENECA DR","2016-05-17 09:50:00.0",12576620,43.00202869,-76.14011571
"3343","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 09:51:00.0",12576620,43.00195419,-76.14015775
"3344","430","SENECA ","DR","","430 SENECA DR","2016-05-17 10:05:00.0",12576605,43.00087919,-76.14035718
"3345","426","SENECA ","DR","","426 SENECA DR","2016-05-17 10:06:00.0",12576605,43.00091592,-76.14040811
"3346","426","SENECA ","DR","","426 SENECA DR","2016-05-17 10:06:00.0",12576605,43.00100093,-76.14037515
"3347","426","SENECA ","DR","","426 SENECA DR","2016-05-17 10:06:00.0",12576605,43.00104587,-76.14038673
"3348","418","SENECA ","DR","","418 SENECA DR","2016-05-17 10:07:00.0",12576605,43.00111538,-76.14034721
"3349","418","SENECA ","DR","","418 SENECA DR","2016-05-17 10:08:00.0",12576605,43.0012151,-76.14034595
"3350","412","SENECA ","DR","","412 SENECA DR","2016-05-17 10:08:00.0",12576605,43.00126792,-76.14034424
"3351","418","SENECA ","DR","","418 SENECA DR","2016-05-17 10:09:00.0",12576605,43.00120367,-76.14034397
"3352","412","SENECA ","DR","","412 SENECA DR","2016-05-17 10:09:00.0",12576605,43.00123639,-76.14033643
"3353","400","SENECA ","DR","","400 SENECA DR & ORLANDO AVE","2016-05-17 10:11:00.0",12576605,43.00173063,-76.14025971
"3354","312","SENECA ","DR","","312 SENECA DR & ORLANDO AVE","2016-05-17 10:11:00.0",12576606,43.00190269,-76.14021812
"3355","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:25:00.0",12576610,43.00255991,-76.14108993
"3356","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:26:00.0",12576610,43.0025406,-76.14113171
"3357","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:27:00.0",12576610,43.00255223,-76.14115821
"3358","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:28:00.0",12576610,43.00255939,-76.14114644
"3359","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:29:00.0",12576610,43.00252161,-76.14118543
"3360","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:30:00.0",12576610,43.00253258,-76.1411821
"3361","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:31:00.0",12576610,43.00255413,-76.14115875
"3362","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:32:00.0",12576610,43.00258159,-76.1412166
"3363","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:33:00.0",12576610,43.00255591,-76.14118812
"3364","141","RONEY ","RD","","141 RONEY RD","2016-05-17 10:34:00.0",12576610,43.00254907,-76.14122513
"3365","123","RONEY ","RD","","123 RONEY RD","2016-05-17 10:36:00.0",12576610,43.00248607,-76.1418889
"3366","4611","SALINA ","ST","S ","4611 SALINA ST S & RONEY RD","2016-05-17 10:37:00.0",12576610,43.00249369,-76.14211446
"3367","4611","SALINA ","ST","S ","4611 SALINA ST S & RONEY RD","2016-05-17 10:38:00.0",12576610,43.00252109,-76.14229341
"3368","4611","SALINA ","ST","S ","4611 SALINA ST S & RONEY RD","2016-05-17 10:39:00.0",12576610,43.00250118,-76.14258815
"3369","4611","SALINA ","ST","S ","4611 SALINA ST S & RONEY RD","2016-05-17 10:40:00.0",12576610,43.00249409,-76.14259919
"3370","4611","SALINA ","ST","S ","4611 SALINA ST S & RONEY RD","2016-05-17 10:41:00.0",12576610,43.00249941,-76.14262075
"3371","4611","SALINA ","ST","S ","4611 SALINA ST S & RONEY RD","2016-05-17 10:43:00.0",12576610,43.00249862,-76.14263216
"3372","4611","SALINA ","ST","S ","4611 SALINA ST S & RONEY RD","2016-05-17 10:43:00.0",12576610,43.00252273,-76.14270448
"3373","4433","SALINA ","ST","S ","4433-37 SALINA ST S & CLARENCE AV","2016-05-17 10:48:00.0",12576614,43.00424841,-76.14276098
"3374","115","CLARENCE ","AVE","","115 CLARENCE AVE","2016-05-17 10:49:00.0",12576614,43.0042262,-76.14243795
"3375","115","CLARENCE ","AVE","","115 CLARENCE AVE","2016-05-17 10:49:00.0",12576614,43.00430707,-76.14249517
"3376","127","CLARENCE ","AVE","","127 CLARENCE AVE & RANDOLPH S","2016-05-17 10:50:00.0",12576614,43.00429012,-76.14194441
"3377","127","CLARENCE ","AVE","","127 CLARENCE AVE & RANDOLPH S","2016-05-17 10:51:00.0",12576614,43.00427961,-76.14187165
"3378","127","CLARENCE ","AVE","","127 CLARENCE AVE & RANDOLPH S","2016-05-17 10:52:00.0",12576632,43.00433368,-76.14169261
"3379","201","CLARENCE ","AVE","","201 CLARENCE AVE & RANDOLPH S","2016-05-17 10:53:00.0",12576619,43.00434169,-76.14159667
"3380","207","CLARENCE ","AVE","","207 CLARENCE AVE","2016-05-17 10:53:00.0",12576619,43.00431213,-76.14128595
"3381","217","CLARENCE ","AVE","","217 CLARENCE AVE","2016-05-17 10:54:00.0",12576619,43.00433223,-76.1410346
"3382","217","CLARENCE ","AVE","","217 CLARENCE AVE","2016-05-17 10:54:00.0",12576619,43.00434123,-76.14097612
"3383","217","CLARENCE ","AVE","","217 CLARENCE AVE","2016-05-17 10:55:00.0",12576619,43.00431692,-76.14093246
"3384","217","CLARENCE ","AVE","","217 CLARENCE AVE","2016-05-17 10:56:00.0",12576619,43.00440239,-76.14096839
"3385","217","CLARENCE ","AVE","","217 CLARENCE AVE","2016-05-17 10:57:00.0",12576619,43.0044156,-76.14091872
"3386","223","CLARENCE ","AVE","","223 CLARENCE AVE","2016-05-17 10:57:00.0",12576619,43.00438538,-76.14076412
"3387","223","CLARENCE ","AVE","","223 CLARENCE AVE","2016-05-17 10:57:00.0",12576619,43.0043974,-76.1407042
"3388","227","CLARENCE ","AVE","","227 CLARENCE AVE & OTTO ST","2016-05-17 10:58:00.0",12576619,43.0043681,-76.14060062
"3389","227","CLARENCE ","AVE","","227 CLARENCE AVE & OTTO ST","2016-05-17 10:59:00.0",12576619,43.00439707,-76.14049965
"3390","227","CLARENCE ","AVE","","227 CLARENCE AVE & OTTO ST","2016-05-17 10:59:00.0",12576619,43.00437572,-76.14046174
"3391","227","CLARENCE ","AVE","","227 CLARENCE AVE & OTTO ST","2016-05-17 11:01:00.0",12576634,43.00438623,-76.14042976
"3392","227","CLARENCE ","AVE","","227 CLARENCE AVE & OTTO ST","2016-05-17 11:02:00.0",12576634,43.00439313,-76.14035673
"3393","301","CLARENCE ","AVE","","301 CLARENCE AVE & OTTO ST","2016-05-17 11:03:00.0",12576633,43.00438071,-76.1403022
"3394","301","CLARENCE ","AVE","","301 CLARENCE AVE & OTTO ST","2016-05-17 11:03:00.0",12576633,43.0043926,-76.1402881
"3395","301","CLARENCE ","AVE","","301 CLARENCE AVE & OTTO ST","2016-05-17 11:04:00.0",12576633,43.0043909,-76.14026196
"3396","301","CLARENCE ","AVE","","301 CLARENCE AVE & OTTO ST","2016-05-17 11:05:00.0",12576633,43.0044041,-76.14024525
"3397","301","CLARENCE ","AVE","","301 CLARENCE AVE & OTTO ST","2016-05-17 11:06:00.0",12576633,43.0043999,-76.14020617
"3398","301","CLARENCE ","AVE","","301 CLARENCE AVE & OTTO ST","2016-05-17 11:06:00.0",12576633,43.00444168,-76.14020725
"3399","301","CLARENCE ","AVE","","301 CLARENCE AVE & OTTO ST","2016-05-17 11:07:00.0",12576633,43.00443918,-76.1401812
"3400","303","CLARENCE ","AVE","","303 CLARENCE AVE","2016-05-17 11:07:00.0",12576633,43.00441238,-76.14005975
"3401","303","CLARENCE ","AVE","","303 CLARENCE AVE","2016-05-17 11:08:00.0",12576633,43.00440312,-76.13998617
"3402","303","CLARENCE ","AVE","","303 CLARENCE AVE","2016-05-17 11:08:00.0",12576633,43.00440541,-76.13992823
"3403","303","CLARENCE ","AVE","","303 CLARENCE AVE","2016-05-17 11:09:00.0",12576633,43.0044422,-76.13992275
"3404","311","CLARENCE ","AVE","","311 CLARENCE AVE & SENECA DR","2016-05-17 11:12:00.0",12576633,43.00439313,-76.13976977
"3405","311","CLARENCE ","AVE","","311 CLARENCE AVE & SENECA DR","2016-05-17 11:13:00.0",12576645,43.00440272,-76.13975342
"3406","311","CLARENCE ","AVE","","311 CLARENCE AVE & SENECA DR","2016-05-17 11:15:00.0",12576644,43.0043842,-76.1396741
"3407","405","CLARENCE ","AVE","","405 CLARENCE AVE","2016-05-17 11:16:00.0",12576644,43.00442539,-76.13910843
"3408","407","CLARENCE ","AVE","","407 CLARENCE AVE & MONTICELLO","2016-05-17 11:20:00.0",12576644,43.00438912,-76.13900225
"3409","407","CLARENCE ","AVE","","407 CLARENCE AVE & MONTICELLO","2016-05-17 11:21:00.0",12576644,43.00443708,-76.13902076
"3410","407","CLARENCE ","AVE","","407 CLARENCE AVE & MONTICELLO","2016-05-17 11:22:00.0",12576644,43.00444417,-76.13902893
"3411","130","SUNRISE ","DR","","130 SUNRISE DR","2016-05-17 13:10:00.0",12576558,42.99778922,-76.13781072
"3412","176","SUNRISE ","DR","","176 SUNRISE DR & CHELTENHAM R","2016-05-17 13:13:00.0",12576547,42.99620042,-76.13788897
"3413","122","CHELTENHAM ","RD","N ","122 CHELTENHAM RD N & SUNRISE","2016-05-17 13:14:00.0",12576547,42.99604319,-76.13785977
"3414","114","CHELTENHAM ","RD","N ","114 CHELTENHAM RD N TO SUNRIS","2016-05-17 13:16:00.0",12576547,42.9957382,-76.13787621
"3415","114","CHELTENHAM ","RD","N ","114 CHELTENHAM RD N TO SUNRIS","2016-05-17 13:17:00.0",12576547,42.99566612,-76.13784423
"3416","114","CHELTENHAM ","RD","N ","114 CHELTENHAM RD N TO SUNRIS","2016-05-17 13:18:00.0",12576547,42.99561218,-76.13781342
"3417","114","CHELTENHAM ","RD","N ","114 CHELTENHAM RD N TO SUNRIS","2016-05-17 13:18:00.0",12576547,42.99560009,-76.13779842
"3418","114","CHELTENHAM ","RD","N ","114 CHELTENHAM RD N TO SUNRIS","2016-05-17 13:18:00.0",12576547,42.99555758,-76.13782097
"3419","212","SUNRISE ","DR","","212 SUNRISE DR TO CHELTENHAM","2016-05-17 13:19:00.0",12576547,42.99553169,-76.13780273
"3420","212","SUNRISE ","DR","","212 SUNRISE DR TO CHELTENHAM","2016-05-17 13:20:00.0",12576547,42.99539589,-76.13779069
"3421","231","SUNRISE ","DR","","231 SUNRISE DR","2016-05-17 13:20:00.0",12576547,42.99527072,-76.13774766
"3422","230","SUNRISE ","DR","","230 SUNRISE DR & CHELTENHAM R","2016-05-17 13:22:00.0",12576547,42.9949169,-76.13776078
"3423","230","SUNRISE ","DR","","230 SUNRISE DR & CHELTENHAM R","2016-05-17 13:24:00.0",12576547,42.99484338,-76.13776419
"3424","192","THURLOW ","DR","","192 THURLOW DR & SUNRISE DR","2016-05-17 13:26:00.0",12576547,42.99449659,-76.13772062
"3425","300","SUNRISE ","DR","","300 SUNRISE DR & CHELTENHAM R","2016-05-17 13:27:00.0",12576549,42.9943322,-76.13775476
"3426","300","SUNRISE ","DR","","300 SUNRISE DR & CHELTENHAM R","2016-05-17 13:28:00.0",12576549,42.99423719,-76.13777075
"3427","300","SUNRISE ","DR","","300 SUNRISE DR & CHELTENHAM R","2016-05-17 13:30:00.0",12576549,42.99421262,-76.13775763
"3428","300","SUNRISE ","DR","","300 SUNRISE DR & CHELTENHAM R","2016-05-17 13:31:00.0",12576549,42.99421617,-76.13775476
"3429","306","SUNRISE ","DR","","306 SUNRISE DR","2016-05-17 13:33:00.0",12576549,42.9941912,-76.13777228
"3430","300","SUNRISE ","DR","","300 SUNRISE DR & CHELTENHAM R","2016-05-17 13:34:00.0",12576549,42.99420467,-76.1377712
"3431","300","SUNRISE ","DR","","300 SUNRISE DR & CHELTENHAM R","2016-05-17 13:35:00.0",12576549,42.99421157,-76.13772224
"3432","311","SUNRISE ","DR","","311 SUNRISE DR & LYNN DR","2016-05-17 13:36:00.0",12576539,42.99361687,-76.13756144
"3433","400","SUNRISE ","DR","","400 SUNRISE DR","2016-05-17 13:37:00.0",12576539,42.9935877,-76.13758695
"3434","400","SUNRISE ","DR","","400 SUNRISE DR","2016-05-17 13:38:00.0",12576539,42.99347922,-76.13756261
"3435","405","SUNRISE ","DR","","405 SUNRISE DR","2016-05-17 13:39:00.0",12576539,42.99299989,-76.13738861
"3436","409","SUNRISE ","DR","","409 SUNRISE DR","2016-05-17 13:40:00.0",12576539,42.99295607,-76.13737046
"3437","409","SUNRISE ","DR","","409 SUNRISE DR","2016-05-17 13:41:00.0",12576539,42.99296119,-76.13739193
"3438","413","SUNRISE ","DR","","413 SUNRISE DR","2016-05-17 13:42:00.0",12576539,42.9927851,-76.13730264
"3439","105","LYNN ","CIR","","105 LYNN CIR","2016-05-17 15:35:00.0",12576540,42.99367088,-76.13689561
"3440","105","LYNN ","CIR","","105 LYNN CIR","2016-05-17 15:37:00.0",12576540,42.9936442,-76.13709998
"3441","105","LYNN ","CIR","","105 LYNN CIR","2016-05-17 15:39:00.0",12576540,42.99368422,-76.13695571
"3442","105","LYNN ","CIR","","105 LYNN CIR","2016-05-17 15:40:00.0",12576540,42.99369342,-76.13702919
"3443","105","LYNN ","CIR","","105 LYNN CIR","2016-05-17 15:41:00.0",12576540,42.99371037,-76.1370706
"3444","105","LYNN ","CIR","","105 LYNN CIR","2016-05-17 15:42:00.0",12576540,42.99370137,-76.13714426
"3445","311","SUNRISE ","DR","","311 SUNRISE DR & LYNN DR","2016-05-17 15:43:00.0",12576540,42.99371858,-76.13744376
"3446","311","SUNRISE ","DR","","311 SUNRISE DR & LYNN DR","2016-05-17 15:44:00.0",12576540,42.99372371,-76.13747089
"3447","311","SUNRISE ","DR","","311 SUNRISE DR & LYNN DR","2016-05-17 15:44:00.0",12576540,42.99372338,-76.13749416
"3448","192","THURLOW ","DR","","192 THURLOW DR & SUNRISE DR","2016-05-17 15:48:00.0",12576545,42.99441039,-76.1374196
"3449","158","THURLOW ","DR","","158 THURLOW DR","2016-05-17 15:50:00.0",12576545,42.99501861,-76.13675493
"3450","144","THURLOW ","DR","","144 THURLOW DR","2016-05-17 15:51:00.0",12576545,42.99553557,-76.13677991
